,sentiment,review_text
5127,0.8,"Great experience working with  EcoMovers, from day one of scheduling the move with Trevor, to then working with Gabe & Luis on moving day. Communication was prompt that they worked efficiently."
9307,0.8,Excellent service....extremely nice crew
10511,0.8,Branden w. Great service
6314,0.8,Boris and team did a great job helping me move
6613,0.8,Great experience with this company
5045,0.8,James and Todd did a great job. And finished the job on time
7049,0.8,Great experience
6667,0.8,Boris and his team did a great job with our move.
4619,0.8,Thank you ! Great service
6912,0.8,Zane and Johnathan were great to work with
2106,0.8,This company has always done any moves I have . The guys are always great.
5813,0.8,"Great people to work with.. Blake is a stand up guy, will go out of their way for you.  Couldn't be happier."
7888,0.8,"Geoffrey was incredible! From the initial showing of the condo through the Offer and Closing, Geoffrey's attention to detail and communications were excellent! Knowledgeable, focused and responsive, best describe Geoffrey and we are incredibly thankful!"
2892,0.8,Ramils crew was amazing. Great service will use again!
10176,0.8,"Quality in service and great business done in the business, I recommend it to everyone without a doubt."
7771,0.8,"Excellent service! On time, courteous and efficient."
2096,0.8,"Great guys, Oscar and catalino"
4002,0.8,"The movers were on time, hustled, and had great attitudes."
386,0.8,Great job by Netzer and his team.
2351,0.8,Everything on time. Great service.
8134,0.8,Great experience.  Thank you David and Jessi
8713,0.8,Oliver and his crew did a great job for us on today. They packed all of our stuff and handled it with care.
8400,0.8,Adrian and his crew did a great job.I recommend Ecomovers
6558,0.7999999999999999,"Jeremy Kuhn was awesome as our agent for the purchase of a Co-op in Capitol Hill area of Seattle, Wa.
It was an out of town transaction, and Jeremy made it happen so smoothly. Jeremy was there for us afterwards, too. Really great service!"
7239,0.7999999999999999,"Excellent and reliable service.  There was a scheduling snafu, and they still scrambled to get a crew on a Sunday afternoon in 100 plus degrees.  I recommend them.

Update: I used them again and Brian, William and Felix were superb.  Had two great experiences with this company.  Expert at making it all fit and were on time."
6208,0.7979166666666667,"Amazing to work with!  Incredibly responsive to email in helping get a quote.  Worked well to find the best solution for our needs. Would strongly recommend for anyone needs help moving in Fort Lauderdale, FL!"
7896,0.79765625,"Seriously awesome!!!  Anthony, Brandon, Brad, and Dante worked fast and efficient!!!  Great guys and they did a great job!!!!!!"
5369,0.7916666666666666,"Best moving company I've used. Have hired them twice now! Efficient, friendly and took care of all of my stuff. Best out there."
9765,0.7916666666666666,Boris and Rick were excellent! Friendly and treated all the items being moved with great care - 5/5 service!
560,0.79,Very nice and patient  guys.  Paul Markell and Kaleb did a great job for us.
5541,0.7895833333333333,Excellent movers and service! They were so pleasant and dedicated. They handled our furniture with great care. I would recommend anyone looking to move. Thank you Manberto and crew for the outstanding service and a stressfree moving experience! 5 stars
1456,0.7875,"Second time using Wildcat!
They are the BEST in the Business!!
Lloyd,Zane & John are an amazing crew!! You guys did a great job on the move from Weatherford yesterday!!
Great company all around - if you want your furniture and items handled with care, call Wildcat!!"
11420,0.7857142857142857,"Buying our condo in Lynnwood, Washington was the best experience with the help of Every Door’s team.  Thank you Fery, you are the best helping people to find the right place and price!"
9565,0.7833333333333333,"We have used AB Movers four times with excellent results in each case. Courteous, timely, and effective. They are batting 1000!"
1633,0.78125,"Fantastic job, will hire again!!!"
9249,0.78125,"Hardworking crew, able to move our product without any issues!!"
5854,0.78125,"Angelson and Pedro were lovely!!
10/10 would recommend. 🤗"
11474,0.78,Very honest guy I talked with
2741,0.78,Very nice experience.
9637,0.7777777777777777,Excellent customer service. Works quickly and safely. Excellent job all around.
9028,0.7777777777777777,The best! So quick and took great care of my stuff. I will be hiring this group again!!
751,0.7777777777777777,"Edgar, Vernon, and Calvin were great! Moved quickly and had great attitudes. Couldn’t have done our move without them!"
9374,0.7750000000000001,Our crew did an amazing job!  They were efficient and took great care of all our furniture.  I would recommend them to anyone needing to move.
687,0.7749999999999999,Awesome work. On Time and worth for what we spend. Deshun and Jose superb guys. They made our move to Plano really great. No scratches or damage on the furnitures.
2483,0.7733333333333334,"Great company , on time . Jhon are Terry the best . My moving was very smooth ."
10668,0.7708333333333334,Anastasia was great! She made the process of finding an apartment easy!
2837,0.7708333333333334,"they were the best, everything looks perfect and they were very helpful!!"
11835,0.7708333333333333,Excellent everything went well! Will strongly recommend Guy for buying!
9717,0.7694444444444445,Loved it! Luis and Feliz did an excellent job. They made it so easy for our move.
7055,0.7666666666666666,I hired a press relocations to packed my items going to Nicaragua. And I have nothing but good things to say about their crew and their office staff. They were amazing and their prices are the best. Not tp say the quality of their packing
4854,0.7666666666666666,Victor and his team were great at helping with our move. We were very happy and satisfied with our services.
8295,0.7666666666666666,Mario and Marvin were awesome and did a great job :)
10453,0.7666666666666666,"Great experience from the buying side, responsive and pleasant."
12011,0.7666666666666666,Rawlins was great!!! He helped us with everything we needed and more. I could say a million great things about him and his team. We are all smiles!!!😃😃
3283,0.7633333333333333,"Ricky , Dalton, Arturo, Daniel , Jeremy, Tony, Kris, Gus These guys were awesome and professional and very pleasant. They did a great job!"
4007,0.7625000000000001,Very happy with the movers. They were great and very friendly.
3150,0.7625000000000001,"Thank you Courtney, Earl, and George for a great moving experience! Very friendly guys all with great attitudes."
452,0.7625,"James & Clinton were absolutely great in our move! Made the process easier, worked diligently, & took great care of our junk, lol! Thanks again & request these gentlemen when asking for Wildcat Movers!"
7146,0.76171875,"Very friendly, helpful and efficient movers! Made moving a breeze and handled everything with care. Would recommend to anyone and will be using their services again. Dani and his team helped make moving an effortless process!"
9240,0.76171875,"eliable, efficient and very friendly. They made our moving day a breeze!! Will recommend to friends."
2732,0.7604166666666666,"Thank you for the great cash offer !!
I appreciate the quick service!!"
2208,0.76,"Darius, Jerome, and Cruz from Team Tacoma provided excellent service! They were timely, efficient, respectful, and handled everything with great care. If you are looking for an excellent moving company, this is the company! Wish we could give more than 5 stars."
5516,0.7583333333333333,Antonyio and Deshun were awesome and were so attentive to my request and needs. They made my move a good experience and we all know moving is a pain in the A**!
4891,0.7578125,"On time, friendly, accommodating! Great prices!!! Nice guys!! Love Wrightway!"
1613,0.7572916666666666,"EcoMovers was a great help to us! Mario and robert were awesome. Very friendly, strong, hardworking, and communicated well. We’re so grateful they helped us out. Would recommend!"
2781,0.7569444444444445,"Amazing services!! it was rainy day, but these guys did everything we wanted. It was quick and excellent in everything. 200% recommend!!!"
9788,0.7567708333333334,"Phoenix took the stress out of my move and provided amazing service for amazing prices!

Had a great experience with Phoenix! The packers diligently packed all my stuff and made moving a breeze. The moving crew was prompt and wrapped all of my furniture to protect it. Moving is always stressful, but Phoenix made it easy. Thank you!!"
9552,0.7549999999999999,"Very, very good. Called ahead as I requested, courteous and speedy on site."
9367,0.7520833333333334,Great customer service & very easy to work with! 5 star
10858,0.7500000000000001,Eric and his amazing team who just deliver!
7575,0.7500000000000001,Vincent and Chris did an amazing job on my move!
9350,0.7500000000000001,Definitely Amazing!
11626,0.7500000000000001,Absolutely amazing brokerage to do business with!
7383,0.7500000000000001,Marianna was amazing!
3381,0.7500000000000001,Thank you for the amazing offer!
5965,0.7500000000000001,Luis and Roberto were amazing!
3783,0.7500000000000001,Ask for Bobbie! They were amazing!
10549,0.7500000000000001,Dior McGruder was amazing! We wouldn’t have a home if it wasn’t for her. I would recommend everyone to her if you want results.
6467,0.7500000000000001,"Amazing, organized, polite!"
10288,0.7500000000000001,We reached out to Luis and within a week we had a lease signed. He listened to all our desires and made them a reality! He truly provided an amazing service and we will be recommending him to our friends and family!
1410,0.7500000000000001,"Boris, Eli, and Marvin did an amazing job packing all of our stuff today!"
3153,0.7500000000000001,Amazing service!
1183,0.7500000000000001,Edgar and Calvin did an amazing job!
2374,0.7500000000000001,Megan Norris is an amazing agent!
11441,0.7500000000000001,"Riaan was amazing, organized and efficient. Thank you!"
4477,0.75,"Thank u to Evgenii, Vova, Ben for the excellent work and not even taking there lunch brake to just finish on time for my daughter to home from school :)Thank u for ur help guys.Jana&Rob"
11524,0.75,Jenna is literally the most amazing realtor in the DFW!!! She takes care of all your needs and is always there to communicate!!!!
